ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
45320670,Maven,org.apache.asterix:asterix-tools,2249461,0.8.8-incubating,9111560,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45323898,Maven,net.rapture:Reflex,2249492,3.0.0,9112185,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
45326830,Maven,net.rapture:RaptureAPI,2249535,3.0.0,9112604,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
54546390,Maven,com.google.api.grpc:grpc-google-cloud-speech-v1,2249556,0.1.12,9926566,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55254755,Maven,com.google.api.grpc:grpc-google-cloud-language-v1,2249571,0.1.12,9993822,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
45354016,Maven,net.rapture:RaptureAddinCore,2249916,3.0.0,9116550,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
45355280,Maven,net.rapture:PersistenceGen,2249958,3.0.0,9116954,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
45355383,Maven,net.rapture:ApiGen,2249984,3.0.0,9116904,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
45366902,Maven,net.rapture:PersistenceGenLib,2250220,3.0.0,9119335,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
45367891,Maven,net.rapture:CodeGenLib,2250229,3.0.0,9119430,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
45370702,Maven,net.rapture:SlateDocGenerator,2250316,3.0.0,9119803,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
45577569,Maven,com.baulsupp:oksocial-output,2256173,0.1,9146248,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
46105729,Maven,org.apache.flink:flink-runtime_2.10,2260801,1.0.0,9190553,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
46106984,Maven,org.apache.flink:flink-clients_2.10,2260803,1.0.0,9190572,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
46122335,Maven,org.apache.flink:flink-shaded-hadoop1_2.10,2260935,1.0.0-hadoop1,9191437,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
46334011,Maven,com.rabbitmq:perf-test,2262008,1.0.0,9204315,commons-cli:commons-cli,Maven,runtime,FALSE,1.1,642518
46597047,Maven,org.apache.hive:hive-service-rpc,2263254,2.1.0,9219378,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli.version},642518
46612459,Maven,com.facebook.presto.cassandra:cassandra-server,2263316,2.1.16-1,9220339,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
46626012,Maven,org.apache.airavata:airavata-commons,2263372,0.16,9221825,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
47004683,Maven,org.apache.flink:flink-shaded-hadoop1,2264887,0.10.1-hadoop1,9241299,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
48100026,Maven,com.google.cloud.bigtable:bigtable-hbase-1.2,2268732,0.9.5,9289736,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
48736539,Maven,org.apache.flink:flink-clients_2.11,2272670,0.10.0,9331689,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
52763170,Maven,org.apache.flink:flink-runtime_2.11,2272707,0.10.0,9753473,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
48743818,Maven,org.apache.flink:flink-shaded-hadoop2_2.11,2272761,0.10.1,9332694,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
48919084,Maven,org.hyperledger.fabric-sdk-java:fabric-sdk-java,2276047,0.6,9356588,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
48985959,Maven,org.apache.hive:hive-hplsql,2277155,2.0.0,9364979,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli.version},642518
55255298,Maven,com.google.api.grpc:proto-google-cloud-logging-v2,2279228,0.1.12,9993889,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
54552527,Maven,com.google.api.grpc:proto-google-common-protos,2279278,0.1.12,9927143,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
118566514,Maven,org.apereo.cas:cas-server-webapp-eureka-server,2279281,5.2.0,12362877,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118167196,Maven,org.apereo.cas:cas-server-webapp-bootadmin-server,2279284,5.2.0,12218962,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
72804122,Maven,org.apereo.cas:cas-server-core-util,2279327,5.2.0,11699764,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
72807026,Maven,org.apereo.cas:cas-server-core-api-util,2279357,5.2.0,12296818,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
72805337,Maven,org.apereo.cas:cas-server-core-api-authentication,2279359,5.2.0,12296795,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
72805838,Maven,org.apereo.cas:cas-server-core-api-ticket,2279361,5.2.0,12296804,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
72808487,Maven,org.apereo.cas:cas-server-core-api-protocol,2279450,5.2.0,12296977,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
49342525,Maven,com.eternitywall:java-opentimestamps,2282295,1.1,9404379,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
55254605,Maven,com.google.api.grpc:proto-google-cloud-spanner-admin-instance-v1,2283623,0.1.12,9993803,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55254624,Maven,com.google.api.grpc:proto-google-cloud-monitoring-v3,2283624,0.1.12,9993808,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255529,Maven,com.google.api.grpc:proto-google-cloud-language-v1beta2,2283625,0.1.12,9993908,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
54545944,Maven,com.google.api.grpc:proto-google-cloud-speech-v1,2283626,0.1.12,9926536,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255513,Maven,com.google.api.grpc:grpc-google-cloud-spanner-admin-instance-v1,2283627,0.1.12,9993906,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255550,Maven,com.google.api.grpc:proto-google-cloud-spanner-admin-database-v1,2283629,0.1.12,9993912,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
85501870,Maven,com.google.api.grpc:grpc-google-cloud-spanner-v1,2283630,0.1.11b,14517939,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55254766,Maven,com.google.api.grpc:grpc-google-cloud-spanner-admin-database-v1,2283631,0.1.12,9993824,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84809694,Maven,com.google.api.grpc:proto-google-cloud-spanner-v1,2283632,0.1.11b,13879432,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255474,Maven,com.google.api.grpc:proto-google-cloud-vision-v1,2283634,0.1.12,9993902,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55254931,Maven,com.google.api.grpc:proto-google-cloud-language-v1,2283635,0.1.12,9993840,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255458,Maven,com.google.api.grpc:grpc-google-longrunning-v1,2283636,0.1.12,9993899,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
54546547,Maven,com.google.api.grpc:proto-google-cloud-speech-v1beta1,2283637,0.1.12,9926577,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55259267,Maven,com.google.api.grpc:proto-google-longrunning-v1,2283717,0.1.12,9994242,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255246,Maven,com.google.api.grpc:proto-google-iam-v1,2283718,0.1.12,9993877,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
118289132,Maven,org.apereo.cas:cas-server-support-grouper,2285420,5.2.0,14732197,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
86355178,Maven,org.apereo.cas:cas-server-support-json-service-registry,2285424,5.2.0,13158078,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118148916,Maven,org.apereo.cas:cas-server-support-rest-services,2285427,5.2.0,14769388,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74436501,Maven,org.apereo.cas:cas-server-support-saml,2285431,5.2.0,12521674,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
94279255,Maven,org.apereo.cas:cas-server-support-rest,2285432,5.2.0,12521672,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74465390,Maven,org.apereo.cas:cas-server-core-services,2285462,5.2.0,11763738,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74467856,Maven,org.apereo.cas:cas-server-core-api-services,2285516,5.2.0,12522120,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
75120402,Maven,org.apereo.cas:cas-server-core-logout,2285517,5.2.0,11763699,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85922355,Maven,org.apereo.cas:cas-server-core-web,2285519,5.2.0,11763741,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
117107304,Maven,org.apereo.cas:cas-server-core-events,2285522,5.2.0,11763748,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
72807238,Maven,org.apereo.cas:cas-server-core-api-web,2285570,5.2.0,12296810,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74469078,Maven,org.apereo.cas:cas-server-core-api-logout,2285572,5.2.0,12522117,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85045202,Maven,org.apereo.cas:cas-server-core-tickets,2285574,5.2.0,11763732,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74468527,Maven,org.apereo.cas:cas-server-core-api-events,2285575,5.2.0,12522118,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74465982,Maven,org.apereo.cas:cas-server-core-api-validation,2285577,5.2.0,12522124,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74459606,Maven,org.apereo.cas:cas-server-core-api,2285632,5.2.0,12521936,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
102383275,Maven,org.apereo.cas:cas-server-support-jdbc,2285979,5.2.0,11687103,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
78286068,Maven,org.apereo.cas:cas-server-support-jdbc-drivers,2286007,5.2.0,11687100,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
102408261,Maven,org.apereo.cas:cas-server-support-jdbc-authentication,2286008,5.2.0,11823978,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118266121,Maven,org.apereo.cas:cas-server-support-saml-idp,2288162,5.2.0,11754177,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118004148,Maven,org.apereo.cas:cas-server-support-saml-googleapps-core,2288212,5.2.0,14658310,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
72803083,Maven,org.apereo.cas:cas-server-support-cookie,2288213,5.2.0,11763655,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74459797,Maven,org.apereo.cas:cas-server-core,2288215,5.2.0,11763724,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
75110096,Maven,org.apereo.cas:cas-server-core-monitor,2288253,5.2.0,11763737,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74465323,Maven,org.apereo.cas:cas-server-core-validation,2288254,5.2.0,11763745,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
78281353,Maven,org.apereo.cas:cas-server-core-audit,2288255,5.2.0,11763727,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74443730,Maven,org.apereo.cas:cas-server-support-oauth-core,2288257,5.2.0,12521725,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
101592880,Maven,org.apereo.cas:cas-server-support-oidc-core,2288258,5.2.0,14701313,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74434932,Maven,org.apereo.cas:cas-server-support-saml-idp-core,2288263,5.2.0,12521646,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
75121269,Maven,org.apereo.cas:cas-server-core-api-monitor,2288296,5.2.0,12610127,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
70120382,Maven,org.apereo.cas:cas-server-core-webflow,2288297,5.2.0,11823646,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74456353,Maven,org.apereo.cas:cas-server-core-api-webflow,2288374,5.2.0,12521849,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
49870208,Maven,fr.univ-nantes.termsuite:termsuite-core,2288897,2.0,9457720,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
49905001,Maven,org.encryptor4j:encryptor4j,2289321,0.1,9461384,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
118525132,Maven,org.apereo.cas:cas-server-support-pac4j-webflow,2294690,5.2.0,11823673,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118544308,Maven,org.apereo.cas:cas-server-support-pac4j,2294731,5.2.0,14582948,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118330257,Maven,org.apereo.cas:cas-server-support-pac4j-core-clients,2294779,5.2.0,18251704,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74444029,Maven,org.apereo.cas:cas-server-support-pac4j-core,2294780,5.2.0,12521696,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
50450614,Maven,com.aerospike:aerospike-helper-java,2297400,1.1,9516789,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
55255292,Maven,com.google.api.grpc:proto-google-cloud-pubsub-v1,2302061,0.1.12,9993888,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
119015845,Maven,org.apereo.cas:cas-server-support-geolocation,2302333,5.2.0,11763742,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
51185839,Maven,io.github.myui:hivemall-core,2309013,0.4.1-alpha.1,9596229,commons-cli:commons-cli,Maven,provided,FALSE,1.2,642518
51462372,Maven,org.reaktivity:reaktor,2312294,0.1,9621904,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
51573519,Maven,eu.freme-project.e-services:publishing,2313706,0.8,9632425,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
52558205,Maven,io.snappydata:gemfire-core,2330247,1.5.0,9734315,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
55254707,Maven,com.google.api.grpc:proto-google-cloud-error-reporting-v1beta1,2330597,0.1.12,9993815,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55254870,Maven,com.google.api.grpc:grpc-google-cloud-video-intelligence-v1beta1,2330598,0.1.12,9993836,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55254795,Maven,com.google.api.grpc:proto-google-cloud-video-intelligence-v1beta1,2330599,0.1.12,9993830,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
74292845,Maven,com.google.api.grpc:proto-google-cloud-trace-v1,2330601,0.1.12,12505283,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
52893353,Maven,com.github.cschen1205:java-ai-minefield-navigator,2334570,1.0.1,9766472,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
118009154,Maven,org.apereo.cas:cas-server-webapp-init,2341492,5.2.0,11763709,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74440474,Maven,org.apereo.cas:cas-server-support-throttle,2341493,5.2.0,12521553,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74452432,Maven,org.apereo.cas:cas-server-support-validation,2341494,5.2.0,11763743,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
188550769,Maven,org.apereo.cas:cas-server-webapp-config,2341495,5.2.0,12521586,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74462186,Maven,org.apereo.cas:cas-server-support-ldap-core,2341496,5.2.0,11823647,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
101566799,Maven,org.apereo.cas:cas-server-support-jpa-util,2341497,5.2.0,12863229,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
188546389,Maven,org.apereo.cas:cas-server-support-reports,2341498,5.2.0,14803057,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
78282729,Maven,org.apereo.cas:cas-server-support-pm,2341499,5.2.0,11823648,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74437815,Maven,org.apereo.cas:cas-server-support-saml-core,2341500,5.2.0,12521669,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74427280,Maven,org.apereo.cas:cas-server-support-themes,2341501,5.2.0,11763685,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74430571,Maven,org.apereo.cas:cas-server-support-oauth-services,2342610,5.2.0,12521658,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118078954,Maven,org.apereo.cas:cas-server-support-oauth-api,2342619,5.2.0,12521871,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
53845752,Maven,com.foreach.cwb:cwb-core,2345410,1.1.0.RELEASE,9854208,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
53855905,Maven,com.google.api-ads:adwords-extension-ratelimiter,2345524,0.1.0,9855201,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
55242261,Maven,org.petuum:jbosen,2362440,1.0,9992606,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
55255141,Maven,com.google.api.grpc:proto-google-cloud-dlp-v2beta1,2362595,0.1.13,9993848,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255227,Maven,com.google.api.grpc:grpc-google-cloud-dlp-v2beta1,2362597,0.1.13,9993869,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55372423,Maven,org.apache.tika:tika-batch,2364256,1.10,10006372,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
55383160,Maven,cn.apiclub.third:jgap,2364408,3.6.2,10007878,commons-cli:commons-cli,Maven,runtime,FALSE,1.0,642518
55651285,Maven,com.google.cloud.bigtable:bigtable-hbase-1.3,2367817,0.9.6,10033596,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
118763530,Maven,org.apereo.cas:cas-server-support-rest-authentication,2371780,5.2.0,14567279,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118180015,Maven,org.apereo.cas:cas-server-support-jpa-ticket-registry,2371787,5.2.0,11823677,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118372375,Maven,org.apereo.cas:cas-server-support-jpa-service-registry,2371789,5.2.0,11823669,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
56087652,Maven,com.ibm.disni:disni,2372974,1.1,10075203,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
118337110,Maven,org.apereo.cas:cas-server-support-duo,2373881,5.2.0,14321188,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
58565085,Maven,tk.hongkailiu.test:test-app,2410457,0.0.3,10363399,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
60418383,Maven,com.bbossgroups.plugins:bboss-jodconverter-core,2436726,4.10.9,10566025,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
60656599,Maven,com.google.streetview.publish:java-streetview-publish,2439489,0.1.1,10589279,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
61351484,Maven,com.ibm.wala:com.ibm.wala.dalvik,2447824,1.4.1,10666741,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
61356138,Maven,com.qwazr:commons-cli-annotations,2447901,1.0.1,10667480,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
69440802,Maven,org.jasig.portal:uPortal-tools,2487098,5.0.0,11670439,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
62044396,Maven,fr.iscpif.gridscale:glite-security-voms_2.12,2487598,1.89,10832770,commons-cli:commons-cli,Maven,runtime,FALSE,1.1,642518
62081981,Maven,net.librec:librec-core,2487998,2.0.0,10838666,commons-cli:commons-cli,Maven,runtime,FALSE,1.3,642518
118574719,Maven,org.apereo.cas:cas-server-support-oauth-webflow,2488810,5.2.0,11823672,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118269504,Maven,org.apereo.cas:cas-server-support-oidc,2488820,5.2.0,11823644,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118764566,Maven,org.apereo.cas:cas-server-support-oauth,2488821,5.2.0,14319834,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
62656174,Maven,site.kason:kamons,2490944,1.0.0,10875242,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
62780798,Maven,edu.stanford.protege:code-generation,2491681,2.0.0,10883658,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
74454235,Maven,org.apereo.cas:cas-server-core-services-registry,2492646,5.2.0,12521908,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74420665,Maven,org.apereo.cas:cas-server-support-person-directory,2492647,5.2.0,11763670,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74455799,Maven,org.apereo.cas:cas-server-core-services-authentication,2492648,5.2.0,12521953,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74455650,Maven,org.apereo.cas:cas-server-core-services-api,2492670,5.2.0,12521950,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
74463583,Maven,org.apereo.cas:cas-server-core-authentication-attributes,2492672,5.2.0,12522085,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
73882310,Maven,org.raml.jaxrs:jaxrs-code-generator,2492798,2.1.0,12452918,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
63045507,Maven,com.linkedin.gobblin:gobblin-admin,2493719,0.10.0,10903905,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
118378356,Maven,org.apereo.cas:cas-server-support-mongo,2494665,5.2.0,14447188,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118852137,Maven,org.apereo.cas:cas-server-support-consent-api,2495222,5.2.0,14619982,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
102381142,Maven,org.apache.meecrowave:meecrowave-core,2497519,1.2.2,15051145,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli.version},642518
118856912,Maven,org.apereo.cas:cas-server-support-gauth-jpa,2507824,5.2.0,14747946,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
65383305,Maven,com.jimmoores:quandl-core,2512116,2.0.0,11148079,commons-cli:commons-cli,Maven,test,FALSE,1.4,642518
85421148,Maven,com.aliyun.odps:odps-udf-local,2513279,0.19.3-public,14486214,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
65677335,Maven,com.liumapp:DNSQueen,2515708,1.0.0,11176741,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
65715802,Maven,com.reprezen.kaizen:openapi-parser,2516645,0.0.1.201709142043,11184704,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
73882283,Maven,org.raml.jaxrs:jaxrs-to-raml-cli,2517197,2.1.0,12452911,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
65815590,Maven,com.oneops.boo:boo,2520005,1.0.10,11212529,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
65940617,Maven,de.petendi:seccoco-java,2522565,2.0.0,11251153,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
67166318,Maven,com.expleague:jmll,2543561,1.0,11416248,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
67324191,Maven,com.google.api.grpc:proto-google-cloud-dialogflow-v2beta1,2546193,0.1.24,11437249,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
67631311,Maven,com.liferay:com.liferay.portal.search.elasticsearch,2549860,1.0.0,11470840,commons-cli:commons-cli,Maven,provided,FALSE,1.3.1,642518
85985609,Maven,com.alibaba.csb.sdk:http-client,2552015,1.1.4.0,14744588,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
69203697,Maven,org.bitbucket.goalhub.grammar:languageTools,2570284,2.0.3,11643187,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
69537412,Maven,nl.goodbytes.xmpp.xep:httpfileuploadcomponent,2575436,1.1.2,11689456,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
69557371,Maven,com.floragunn:search-guard-6,2576023,6.0.0-17.beta1,11695016,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
69578387,Maven,org.apereo.cas:cas-server-webapp-config-server,2576608,5.2.0,11699687,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
69901964,Maven,org.apereo.cas:cas-server-support-pm-webflow,2584887,5.2.0,11763637,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
85759148,Maven,org.apereo.cas:cas-server-core-configuration-metadata-repository,2584888,5.2.0-RC2,11763764,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
118236439,Maven,org.apereo.cas:cas-server-support-generic,2584889,5.2.0,11763730,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
69993694,Maven,com.taobao.tair:tair3-client,2586514,3.0.1.13,11780950,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
70071000,Maven,org.dkpro.argumentation:dkpro-argumentation-io,2588674,0.1.0,11801551,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
70086650,Maven,com.google.api.grpc:proto-google-cloud-datastore-v1,2589778,0.1.27,11809174,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
70097551,Maven,com.hurence.logisland:logisland-elasticsearch_5_4_0-client-service,2590343,0.10.1,11814505,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
70097529,Maven,com.hurence.logisland:logisland-elasticsearch_2_3_3-client-service,2590346,0.10.1,11814490,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
70097576,Maven,com.hurence.logisland:logisland-elasticsearch_2_4_0-client-service,2590349,0.10.1,11814499,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
70098906,Maven,com.google.api.grpc:proto-google-cloud-bigtable-v2,2590661,0.1.20,11815159,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
70098970,Maven,com.google.api.grpc:grpc-google-cloud-bigtable-v2,2590662,0.1.20,11815237,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
70098918,Maven,com.google.api.grpc:grpc-google-cloud-bigquerydatatransfer-v1,2590663,0.1.26,11815082,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
70098831,Maven,com.google.api.grpc:proto-google-cloud-container-v1,2590664,0.1.26,11815091,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84807123,Maven,com.google.api.grpc:grpc-google-cloud-container-v1,2590665,0.1.26,13605418,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
85938703,Maven,com.google.api.grpc:grpc-google-cloud-dialogflow-v2beta1,2590666,0.1.24,14719846,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
70612548,Maven,com.google.api.grpc:proto-google-cloud-bigtable-admin-v2,2590667,0.1.20,11929262,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
84810466,Maven,com.google.api.grpc:proto-google-cloud-bigquerydatatransfer-v1,2590670,0.1.26,13940253,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
70112516,Maven,org.openbakery.coverage:CoverageReport,2591898,0.9,11821163,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
70113517,Maven,com.google.api.grpc:grpc-google-cloud-bigtable-admin-v2,2591908,0.1.20,11821576,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
70113530,Maven,com.google.api.grpc:grpc-google-cloud-firestore-v1beta1,2591909,0.1.20,11821612,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
